,type,edition,subpanel_code,budget_numeric,duration_numeric,coinvestigators_numeric
1686,PRELUDIUM,4,ST6,86600,30,2
1687,PRELUDIUM,4,ST6,99710,24,2
1688,PRELUDIUM,4,ST6,94140,24,2
1689,PRELUDIUM,4,ST6,86574,24,2
1690,PRELUDIUM,4,ST7,149994,36,3
1691,PRELUDIUM,4,ST7,105062,36,3
1692,PRELUDIUM,4,ST7,99970,24,2
1693,PRELUDIUM,4,ST7,123700,30,3
1694,PRELUDIUM,4,ST7,120000,36,2
1695,PRELUDIUM,4,ST7,75000,18,3
1696,PRELUDIUM,4,ST7,100000,24,3
1697,PRELUDIUM,4,ST7,127222,36,2
1698,PRELUDIUM,4,ST7,99986,24,2
1699,PRELUDIUM,4,ST7,49000,12,3
1700,PRELUDIUM,4,ST7,99970,24,2
1701,PRELUDIUM,4,ST7,99900,24,3
1702,PRELUDIUM,4,ST8,49400,12,2
1703,PRELUDIUM,4,ST8,75650,36,2
1704,PRELUDIUM,4,ST8,95100,24,3
1705,PRELUDIUM,4,ST8,150000,36,2
1706,PRELUDIUM,4,ST8,74750,18,3
1707,PRELUDIUM,4,ST8,120598,36,2
1708,PRELUDIUM,4,ST8,71392,24,3
1709,PRELUDIUM,4,ST8,99580,24,2
1710,PRELUDIUM,4,ST8,85430,24,3
1711,PRELUDIUM,4,ST8,99900,24,2
1712,PRELUDIUM,4,ST8,95280,24,2
1713,PRELUDIUM,4,ST8,100000,24,2
1714,PRELUDIUM,4,ST8,74600,18,3
1715,PRELUDIUM,4,ST8,95420,24,3
1716,PRELUDIUM,4,ST8,99995,24,2
1717,PRELUDIUM,4,ST8,49920,12,2
1718,PRELUDIUM,4,ST8,112060,27,2
1719,PRELUDIUM,4,ST8,99240,24,3
1720,PRELUDIUM,4,ST8,75300,24,2
1721,PRELUDIUM,4,ST8,135980,36,2
1722,PRELUDIUM,4,ST8,143000,36,3
1723,PRELUDIUM,4,ST8,150000,36,2
1724,PRELUDIUM,4,ST8,100000,24,2
1725,PRELUDIUM,4,ST8,70700,18,2
1726,PRELUDIUM,4,ST8,149900,36,3
1727,PRELUDIUM,4,ST8,143260,36,3
1728,PRELUDIUM,4,ST9,58600,24,2
1729,PRELUDIUM,4,ST9,96010,36,2
1730,PRELUDIUM,4,ST9,97700,24,2
1731,PRELUDIUM,4,ST9,68640,24,2
1732,PRELUDIUM,4,ST9,92540,24,2
1733,PRELUDIUM,5,NZ3,50000,12,2
1734,PRELUDIUM,6,ST8,100000,24,2
1735,PRELUDIUM,5,ST3,58160,24,2
1736,PRELUDIUM,5,HS6,49920,12,3
1737,PRELUDIUM,5,NZ4,50000,12,3
1738,PRELUDIUM,5,HS5,30650,12,2
1739,PRELUDIUM,5,NZ9,49100,12,2
1740,PRELUDIUM,5,ST7,49982,12,2
1741,PRELUDIUM,5,HS4,82518,24,3
1742,PRELUDIUM,5,ST10,49665,12,2
1743,PRELUDIUM,5,ST1,48100,12,3
1744,PRELUDIUM,5,ST8,50000,12,2
1745,PRELUDIUM,5,NZ7,49999,12,3
1746,PRELUDIUM,5,ST5,49920,12,2
1747,PRELUDIUM,5,ST5,49020,12,2
1748,PRELUDIUM,5,NZ7,48880,12,2
1749,PRELUDIUM,5,HS5,38870,12,3
1750,PRELUDIUM,5,ST8,49985,12,2
1751,PRELUDIUM,5,ST8,49400,12,2
1752,PRELUDIUM,6,ST8,49920,12,2
1753,PRELUDIUM,6,HS2,88335,24,2
1754,PRELUDIUM,5,NZ4,49998,12,2
1755,PRELUDIUM,5,NZ3,49400,12,2
1756,PRELUDIUM,5,HS5,42982,12,2
1757,PRELUDIUM,5,NZ9,47999,12,2
1758,PRELUDIUM,5,HS3,57548,15,2
1759,PRELUDIUM,6,HS5,47700,12,3
1760,PRELUDIUM,5,ST3,50000,12,2
1761,PRELUDIUM,5,ST2,49120,12,2
1762,PRELUDIUM,6,NZ9,49270,12,2
1763,PRELUDIUM,6,ST4,49998,12,3
1764,PRELUDIUM,6,HS4,39480,12,2
1765,PRELUDIUM,5,HS1,42500,18,2
1766,PRELUDIUM,5,NZ9,50000,12,3
1767,PRELUDIUM,6,HS3,38480,12,2
1768,PRELUDIUM,6,ST5,49980,12,2
1769,PRELUDIUM,7,ST5,74880,18,2
1770,PRELUDIUM,6,HS2,48876,12,2
1771,PRELUDIUM,6,NZ6,50000,12,3
1772,PRELUDIUM,5,ST2,67470,18,3
1773,PRELUDIUM,6,HS3,42560,12,2
1774,PRELUDIUM,5,HS1,55913,18,2
1775,PRELUDIUM,6,HS1,33319,12,2
1776,PRELUDIUM,6,ST5,49900,12,2
1777,PRELUDIUM,6,ST4,61685,15,2
1778,PRELUDIUM,7,ST1,41790,12,2
1779,PRELUDIUM,5,ST5,74997,18,2
1780,PRELUDIUM,5,HS3,49900,12,2
1781,PRELUDIUM,5,ST7,74999,18,3
1782,PRELUDIUM,5,HS6,29400,12,3
1783,PRELUDIUM,6,ST5,49982,12,2
1784,PRELUDIUM,5,HS4,49980,12,3
1785,PRELUDIUM,6,NZ3,99996,24,2
1786,PRELUDIUM,6,ST5,49998,12,2
1787,PRELUDIUM,5,ST8,62448,15,3
1788,PRELUDIUM,5,HS5,37580,12,2
1789,PRELUDIUM,6,ST8,50000,12,2
1790,PRELUDIUM,6,NZ7,49150,12,2
1791,PRELUDIUM,5,ST10,99800,24,3
1792,PRELUDIUM,5,HS4,72900,22,2
1793,PRELUDIUM,6,HS4,50000,12,2
1794,PRELUDIUM,5,ST5,100000,24,2
1795,PRELUDIUM,5,ST6,86450,30,3
1796,PRELUDIUM,5,ST4,49950,12,2
1797,PRELUDIUM,6,HS2,41159,12,2
1798,PRELUDIUM,5,HS5,68150,21,3
1799,PRELUDIUM,5,ST4,83320,20,2
1800,PRELUDIUM,5,NZ2,99450,24,2
1801,PRELUDIUM,7,ST4,49920,12,2
1802,PRELUDIUM,5,NZ1,99500,24,2
1803,PRELUDIUM,5,NZ2,97500,24,3
1804,PRELUDIUM,5,ST8,78200,24,2
1805,PRELUDIUM,5,ST8,100000,24,2
1806,PRELUDIUM,5,ST3,99840,24,2
1807,PRELUDIUM,5,NZ8,99918,24,2
1808,PRELUDIUM,5,HS6,87440,24,2
1809,PRELUDIUM,5,NZ3,100000,24,2
1810,PRELUDIUM,5,HS4,42780,12,2
1811,PRELUDIUM,5,NZ1,100000,24,2
1812,PRELUDIUM,5,NZ1,99996,24,2
1813,PRELUDIUM,5,ST8,96400,24,2
1814,PRELUDIUM,6,ST10,39000,18,2
1815,PRELUDIUM,5,HS4,98620,24,3
1816,PRELUDIUM,5,NZ1,100000,24,2
1817,PRELUDIUM,5,NZ3,100000,24,2
1818,PRELUDIUM,5,ST6,96300,24,3
1819,PRELUDIUM,5,HS6,99400,24,3
1820,PRELUDIUM,6,ST1,39000,18,2
1821,PRELUDIUM,5,HS2,71220,24,2
1822,PRELUDIUM,7,NZ7,74200,18,2
1823,PRELUDIUM,6,ST2,99300,24,2
1824,PRELUDIUM,7,ST2,45558,12,2
1825,PRELUDIUM,7,HS2,47840,12,2
1826,PRELUDIUM,5,NZ9,99995,24,2
1827,PRELUDIUM,6,NZ9,74928,18,3
1828,PRELUDIUM,5,ST6,99875,24,2
1829,PRELUDIUM,7,HS1,49953,12,2
1830,PRELUDIUM,5,ST1,73320,24,2
1831,PRELUDIUM,5,ST6,76550,24,2
1832,PRELUDIUM,5,ST2,99994,24,3
1833,PRELUDIUM,5,ST8,91514,24,3
1834,PRELUDIUM,5,NZ8,99911,24,2
1835,PRELUDIUM,5,HS4,98200,24,2
1836,PRELUDIUM,5,ST4,45060,24,2
1837,PRELUDIUM,5,NZ3,99999,24,3
1838,PRELUDIUM,5,NZ4,98800,24,2
1839,PRELUDIUM,5,ST5,98000,24,2
1840,PRELUDIUM,7,HS2,82867,24,2
1841,PRELUDIUM,5,ST8,99950,24,3
1842,PRELUDIUM,6,ST10,51900,18,2
1843,PRELUDIUM,5,NZ9,96681,24,2
1844,PRELUDIUM,5,NZ9,99059,24,3
1845,PRELUDIUM,5,ST8,99300,24,3
1846,PRELUDIUM,5,NZ5,99970,24,3
1847,PRELUDIUM,6,ST10,45809,18,2
1848,PRELUDIUM,5,ST7,97740,24,2
1849,PRELUDIUM,5,ST5,99970,24,3
1850,PRELUDIUM,5,HS2,96832,24,3
1851,PRELUDIUM,5,HS4,60900,24,2
1852,PRELUDIUM,5,ST6,74340,24,2
1853,PRELUDIUM,8,ST5,98800,24,2
1854,PRELUDIUM,6,ST4,98800,24,2
1855,PRELUDIUM,7,NZ3,75000,18,2
1856,PRELUDIUM,5,ST8,83090,24,3
1857,PRELUDIUM,5,ST1,63960,24,2
1858,PRELUDIUM,5,HS3,67800,24,2
1859,PRELUDIUM,5,ST8,99060,24,2
1860,PRELUDIUM,6,NZ7,60498,16,2
1861,PRELUDIUM,5,NZ7,94200,24,2
1862,PRELUDIUM,5,HS6,92900,24,2
1863,PRELUDIUM,5,HS6,97760,24,3
1864,PRELUDIUM,6,HS1,41832,18,2
1865,PRELUDIUM,5,HS2,59152,24,2
1866,PRELUDIUM,5,ST8,96410,24,2
1867,PRELUDIUM,5,HS1,38400,24,2
1868,PRELUDIUM,5,NZ7,91000,24,2
1869,PRELUDIUM,5,ST9,64740,18,2
1870,PRELUDIUM,5,HS6,99250,24,2
1871,PRELUDIUM,5,NZ8,91520,24,3
1872,PRELUDIUM,5,NZ8,95756,24,3
1873,PRELUDIUM,5,ST9,59100,24,2
1874,PRELUDIUM,5,ST9,96326,24,2
1875,PRELUDIUM,5,NZ5,99500,24,3
1876,PRELUDIUM,5,ST2,90100,24,2
1877,PRELUDIUM,5,HS5,59400,24,2
1878,PRELUDIUM,5,ST10,100000,24,3
1879,PRELUDIUM,5,NZ6,100000,24,2
1880,PRELUDIUM,5,ST8,99988,24,2
1881,PRELUDIUM,5,ST8,96954,24,2
1882,PRELUDIUM,5,ST8,81400,24,2
1883,PRELUDIUM,5,ST7,74880,24,3
1884,PRELUDIUM,5,HS1,69600,24,3
1885,PRELUDIUM,7,ST4,49870,12,2
1886,PRELUDIUM,6,NZ1,98800,24,2
1887,PRELUDIUM,6,ST3,99900,24,2
1888,PRELUDIUM,5,HS3,62400,24,2
1889,PRELUDIUM,5,HS2,77350,24,2
1890,PRELUDIUM,5,NZ2,71240,24,2
1891,PRELUDIUM,5,ST8,94587,24,3
1892,PRELUDIUM,5,HS4,64400,20,2
1893,PRELUDIUM,5,HS1,115635,36,2
1894,PRELUDIUM,5,HS1,86520,24,2
1895,PRELUDIUM,6,NZ4,97890,24,3
1896,PRELUDIUM,5,HS1,47400,24,2
1897,PRELUDIUM,6,ST8,100000,24,2
1898,PRELUDIUM,5,HS1,65425,36,2
1899,PRELUDIUM,5,HS1,72425,36,2
1900,PRELUDIUM,5,HS1,29536,12,2
1901,PRELUDIUM,5,ST8,124900,30,2
1902,PRELUDIUM,5,HS1,55330,24,2
1903,PRELUDIUM,6,HS2,53820,15,2
1904,PRELUDIUM,5,ST5,100000,24,2
1905,PRELUDIUM,5,HS1,124150,36,2
1906,PRELUDIUM,5,HS1,52047,36,2
1907,PRELUDIUM,6,HS2,55500,20,2
1908,PRELUDIUM,5,HS2,56560,20,2
1909,PRELUDIUM,5,HS2,78680,24,2
1910,PRELUDIUM,5,NZ2,74200,18,3
1911,PRELUDIUM,5,HS2,148690,36,3
1912,PRELUDIUM,5,HS2,62110,24,2
1913,PRELUDIUM,6,NZ8,89500,24,2
1914,PRELUDIUM,5,HS2,106142,36,2
1915,PRELUDIUM,5,NZ9,99840,24,2
1916,PRELUDIUM,5,HS2,150000,36,2
1917,PRELUDIUM,5,ST6,98800,24,2
1918,PRELUDIUM,6,HS4,96126,24,2
1919,PRELUDIUM,5,HS2,81600,30,2
1920,PRELUDIUM,5,NZ7,99320,24,3
1921,PRELUDIUM,5,HS2,67440,36,2
1922,PRELUDIUM,8,HS4,87000,30,2
1923,PRELUDIUM,7,ST4,149890,36,2
1924,PRELUDIUM,5,HS2,98860,36,2
1925,PRELUDIUM,5,HS2,90142,36,3
1926,PRELUDIUM,5,NZ7,116400,28,2
1927,PRELUDIUM,5,HS2,109680,36,2
1928,PRELUDIUM,5,HS2,95590,24,3
1929,PRELUDIUM,5,HS2,99125,36,2
1930,PRELUDIUM,5,NZ5,63800,24,2
1931,PRELUDIUM,5,HS2,140100,36,3
1932,PRELUDIUM,5,HS3,145929,36,3
1933,PRELUDIUM,5,ST3,74650,24,2
1934,PRELUDIUM,5,HS3,136256,36,3
1935,PRELUDIUM,5,HS5,65260,24,2
1936,PRELUDIUM,5,HS3,150000,36,3
1937,PRELUDIUM,5,ST4,97760,24,2
1938,PRELUDIUM,5,HS3,33960,13,2
1939,PRELUDIUM,5,HS3,59274,24,2
1940,PRELUDIUM,5,ST2,99750,24,2
1941,PRELUDIUM,7,ST5,75000,18,3
1942,PRELUDIUM,5,HS3,98983,24,2
1943,PRELUDIUM,7,ST5,49589,12,2
1944,PRELUDIUM,5,HS3,84075,24,2
1945,PRELUDIUM,5,NZ8,98239,24,3
1946,PRELUDIUM,5,HS3,33144,18,2
1947,PRELUDIUM,5,HS3,149400,36,2
1948,PRELUDIUM,5,HS3,135360,35,2
1949,PRELUDIUM,5,NZ2,98000,24,2
1950,PRELUDIUM,5,HS3,117820,36,2
1951,PRELUDIUM,5,ST5,99900,24,2
1952,PRELUDIUM,5,HS3,147290,36,2
1953,PRELUDIUM,5,HS3,81840,24,2
1954,PRELUDIUM,5,HS4,57005,24,2
1955,PRELUDIUM,5,HS3,107110,36,3
1956,PRELUDIUM,8,HS5,49752,12,3
1957,PRELUDIUM,5,HS3,77480,24,2
1958,PRELUDIUM,5,HS3,136850,36,3
1959,PRELUDIUM,6,NZ3,99970,24,2
1960,PRELUDIUM,5,HS4,122100,36,3
1961,PRELUDIUM,6,HS2,63830,18,2
1962,PRELUDIUM,5,HS4,69520,24,2
1963,PRELUDIUM,5,HS4,96750,24,2
1964,PRELUDIUM,5,HS4,104075,30,2
1965,PRELUDIUM,5,HS4,32890,12,2
1966,PRELUDIUM,6,NZ1,100000,24,2
1967,PRELUDIUM,6,HS4,75000,18,2
1968,PRELUDIUM,5,HS4,144750,36,2
1969,PRELUDIUM,5,HS4,91475,28,2
1970,PRELUDIUM,5,HS4,67470,24,2
1971,PRELUDIUM,5,HS4,68526,24,2
1972,PRELUDIUM,5,HS4,57750,24,2
1973,PRELUDIUM,7,HS2,58920,15,2
1974,PRELUDIUM,5,HS4,70772,24,2
1975,PRELUDIUM,5,HS5,47190,18,2
1976,PRELUDIUM,5,HS5,124681,30,2
1977,PRELUDIUM,5,NZ1,116610,28,3
1978,PRELUDIUM,5,HS5,49880,18,2
1979,PRELUDIUM,5,ST5,99950,24,2
1980,PRELUDIUM,5,HS5,78960,24,2
1981,PRELUDIUM,5,NZ2,100000,24,2
1982,PRELUDIUM,5,HS5,96590,24,2
1983,PRELUDIUM,5,HS5,87350,30,2
1984,PRELUDIUM,5,ST5,98800,24,3
1985,PRELUDIUM,5,HS5,76270,24,2
1986,PRELUDIUM,5,HS5,49920,12,2
1987,PRELUDIUM,6,NZ7,97250,24,3
1988,PRELUDIUM,7,ST2,42200,12,2
1989,PRELUDIUM,5,HS5,48700,24,2
1990,PRELUDIUM,5,HS5,89550,24,3
1991,PRELUDIUM,5,HS5,36720,12,2
1992,PRELUDIUM,5,HS5,64630,24,2
1993,PRELUDIUM,5,ST5,100000,24,2
1994,PRELUDIUM,5,HS5,40300,12,2
1995,PRELUDIUM,5,ST7,99974,24,3
1996,PRELUDIUM,6,ST4,100000,24,2
1997,PRELUDIUM,6,ST4,98800,24,2
1998,PRELUDIUM,5,HS6,60524,27,2
1999,PRELUDIUM,7,ST5,74880,18,2
2000,PRELUDIUM,5,HS6,146658,36,2
2001,PRELUDIUM,6,NZ9,99996,24,2
2002,PRELUDIUM,5,HS6,79660,36,2
2003,PRELUDIUM,5,HS6,72480,18,3
2004,PRELUDIUM,5,ST2,76700,24,2
2005,PRELUDIUM,5,HS6,149200,36,3
2006,PRELUDIUM,6,ST4,99950,24,2
2007,PRELUDIUM,5,HS6,93705,24,3
2008,PRELUDIUM,8,NZ9,98916,24,2
2009,PRELUDIUM,5,HS6,108900,30,2
2010,PRELUDIUM,5,ST5,125000,30,3
2011,PRELUDIUM,5,HS6,125200,36,3
2012,PRELUDIUM,6,ST7,98150,24,2
2013,PRELUDIUM,5,HS6,127560,36,2
2014,PRELUDIUM,5,HS6,100000,24,2
2015,PRELUDIUM,6,ST5,99750,24,3
2016,PRELUDIUM,5,NZ1,150000,36,2
2017,PRELUDIUM,6,ST8,93400,24,2
2018,PRELUDIUM,5,NZ1,150000,36,3
2019,PRELUDIUM,5,NZ1,99500,24,3
2020,PRELUDIUM,6,HS1,76154,24,2
2021,PRELUDIUM,5,NZ9,99740,24,3
2022,PRELUDIUM,5,NZ1,99250,24,3
2023,PRELUDIUM,8,ST3,49800,12,2
2024,PRELUDIUM,5,NZ1,150000,36,2
2025,PRELUDIUM,8,ST8,49999,12,2
2026,PRELUDIUM,6,ST4,99996,24,3
2027,PRELUDIUM,5,NZ1,98640,24,2
2028,PRELUDIUM,5,NZ4,99750,24,2
2029,PRELUDIUM,5,NZ2,150000,36,3
2030,PRELUDIUM,6,HS3,97500,24,2
2031,PRELUDIUM,5,NZ2,150000,36,2
2032,PRELUDIUM,5,NZ2,149878,36,2
2033,PRELUDIUM,6,NZ8,99944,24,2
2034,PRELUDIUM,6,ST2,99997,24,2
2035,PRELUDIUM,5,NZ2,124995,30,2
2036,PRELUDIUM,6,ST4,99970,24,2
2037,PRELUDIUM,5,NZ2,93600,24,3
2038,PRELUDIUM,5,NZ2,99970,24,2
2039,PRELUDIUM,5,ST1,45240,24,2
2040,PRELUDIUM,5,NZ3,150000,36,2
2041,PRELUDIUM,5,NZ3,99999,24,3
2042,PRELUDIUM,5,NZ3,147410,36,3
2043,PRELUDIUM,5,NZ3,99970,24,2
2044,PRELUDIUM,6,NZ3,100000,24,2
2045,PRELUDIUM,6,NZ9,99840,24,3
2046,PRELUDIUM,5,NZ3,148140,36,2
2047,PRELUDIUM,5,NZ3,147844,36,2
2048,PRELUDIUM,6,NZ7,99450,24,2
2049,PRELUDIUM,5,NZ3,148810,36,2
2050,PRELUDIUM,5,ST9,91000,24,2
2051,PRELUDIUM,5,NZ3,100000,24,2
2052,PRELUDIUM,6,NZ1,99810,24,2
2053,PRELUDIUM,5,NZ3,100000,24,2
2054,PRELUDIUM,7,HS3,70779,17,2
2055,PRELUDIUM,5,NZ8,116649,28,2
2056,PRELUDIUM,5,NZ4,150000,36,2
2057,PRELUDIUM,6,HS4,53316,24,2
2058,PRELUDIUM,5,NZ4,150000,36,3
2059,PRELUDIUM,5,NZ4,99450,24,2
2060,PRELUDIUM,5,NZ4,95517,24,2
2061,PRELUDIUM,6,ST6,99860,24,2
2062,PRELUDIUM,5,NZ4,149955,36,3
2063,PRELUDIUM,5,NZ4,96704,24,3
2064,PRELUDIUM,6,ST8,99900,24,2
2065,PRELUDIUM,5,NZ4,99788,24,3
2066,PRELUDIUM,5,NZ4,140300,36,3
2067,PRELUDIUM,6,HS4,49400,24,2
2068,PRELUDIUM,5,NZ4,150000,36,3
2069,PRELUDIUM,7,HS3,46488,12,2
2070,PRELUDIUM,5,NZ5,145790,36,3
2071,PRELUDIUM,6,ST2,57469,24,2
2072,PRELUDIUM,6,ST5,100000,24,2
2073,PRELUDIUM,5,NZ5,148800,36,2
2074,PRELUDIUM,6,HS2,99500,24,3
2075,PRELUDIUM,5,NZ5,150000,36,2
2076,PRELUDIUM,5,NZ5,149889,36,3
2077,PRELUDIUM,5,NZ5,149150,36,2
2078,PRELUDIUM,5,NZ5,136440,36,3
2079,PRELUDIUM,5,NZ5,150000,36,2
2080,PRELUDIUM,5,ST6,52850,24,2
2081,PRELUDIUM,5,NZ5,149500,36,2
2082,PRELUDIUM,5,NZ5,98800,24,2
2083,PRELUDIUM,5,NZ5,149650,36,2
2084,PRELUDIUM,5,NZ5,136310,36,3
2085,PRELUDIUM,5,ST5,90110,30,3
2086,PRELUDIUM,6,ST8,99940,24,2
2087,PRELUDIUM,5,NZ6,149890,36,2
2088,PRELUDIUM,7,ST4,74880,18,2
2089,PRELUDIUM,5,NZ6,149990,36,2
2090,PRELUDIUM,5,NZ6,148200,36,3
2091,PRELUDIUM,5,NZ6,100000,24,3
2092,PRELUDIUM,5,NZ6,74640,18,2
2093,PRELUDIUM,6,ST10,91178,24,3
2094,PRELUDIUM,5,NZ6,100000,24,2
2095,PRELUDIUM,6,NZ3,99996,24,2
2096,PRELUDIUM,5,NZ7,99542,24,2
2097,PRELUDIUM,5,NZ7,134070,36,3
2098,PRELUDIUM,6,ST4,99850,24,3
2099,PRELUDIUM,5,NZ7,150000,36,3
2100,PRELUDIUM,5,NZ7,150000,36,3
2101,PRELUDIUM,5,NZ7,149952,36,2
2102,PRELUDIUM,6,ST10,71040,24,2
2103,PRELUDIUM,5,NZ7,149800,36,2
2104,PRELUDIUM,5,NZ7,149220,36,3
2105,PRELUDIUM,8,ST5,49900,12,2
2106,PRELUDIUM,5,NZ7,149910,36,2
2107,PRELUDIUM,6,HS4,90720,24,2
2108,PRELUDIUM,5,NZ7,149500,36,3
2109,PRELUDIUM,5,NZ7,96750,24,2
2110,PRELUDIUM,7,NZ1,75000,18,2
2111,PRELUDIUM,5,NZ7,139996,36,2
2112,PRELUDIUM,6,NZ9,97250,24,2
2113,PRELUDIUM,5,NZ7,98800,24,3
2114,PRELUDIUM,5,NZ7,149520,36,3
2115,PRELUDIUM,6,NZ9,99998,24,3
2116,PRELUDIUM,5,NZ7,70180,24,2
2117,PRELUDIUM,5,ST7,99840,24,2
2118,PRELUDIUM,5,NZ7,99732,24,3
2119,PRELUDIUM,5,ST8,111897,33,3
2120,PRELUDIUM,5,NZ7,149100,36,2
2121,PRELUDIUM,6,ST4,99940,24,2
2122,PRELUDIUM,5,NZ8,149650,36,3
2123,PRELUDIUM,6,ST5,100000,24,2
2124,PRELUDIUM,5,NZ8,124900,30,2
2125,PRELUDIUM,6,HS4,65490,24,2
2126,PRELUDIUM,5,NZ8,149080,36,3
2127,PRELUDIUM,5,ST3,114340,30,2
2128,PRELUDIUM,5,NZ8,150000,36,2
2129,PRELUDIUM,5,NZ8,149981,36,2
2130,PRELUDIUM,8,HS5,25090,15,2
2131,PRELUDIUM,5,NZ8,149662,36,3
2132,PRELUDIUM,6,ST10,97487,24,3
2133,PRELUDIUM,6,ST5,74990,18,2
2134,PRELUDIUM,6,ST2,99000,24,2
2135,PRELUDIUM,5,NZ8,149940,36,2
2136,PRELUDIUM,5,NZ8,150000,36,3
2137,PRELUDIUM,6,ST1,92160,24,3
2138,PRELUDIUM,5,NZ8,150000,36,2
2139,PRELUDIUM,6,ST8,98550,24,2
2140,PRELUDIUM,5,NZ9,84600,24,3
2141,PRELUDIUM,5,NZ9,100000,24,3
2142,PRELUDIUM,5,ST8,125000,30,2
2143,PRELUDIUM,6,NZ7,99985,24,3
2144,PRELUDIUM,5,NZ9,99998,24,2
2145,PRELUDIUM,5,ST6,72000,24,2
2146,PRELUDIUM,5,NZ9,130034,36,3
2147,PRELUDIUM,7,ST4,68160,18,2
2148,PRELUDIUM,5,NZ9,124582,30,3
2149,PRELUDIUM,6,ST4,99994,24,2
2150,PRELUDIUM,8,NZ7,49980,12,2
2151,PRELUDIUM,5,NZ9,149300,36,3
2152,PRELUDIUM,5,NZ9,100000,24,2
2153,PRELUDIUM,6,ST5,99450,24,2
2154,PRELUDIUM,5,NZ9,149840,36,2
2155,PRELUDIUM,5,NZ9,149300,36,3
2156,PRELUDIUM,5,NZ9,96310,24,2
2157,PRELUDIUM,5,NZ9,149890,36,2
2158,PRELUDIUM,8,NZ9,50000,12,2
2159,PRELUDIUM,6,HS2,78522,24,2
2160,PRELUDIUM,7,ST6,71500,18,3
2161,PRELUDIUM,5,NZ9,150000,36,2
2162,PRELUDIUM,6,HS1,74500,24,2
2163,PRELUDIUM,5,NZ9,150000,36,2
2164,PRELUDIUM,5,ST1,72280,24,2
2165,PRELUDIUM,6,ST7,74750,18,2
2166,PRELUDIUM,5,NZ9,87500,21,3
2167,PRELUDIUM,6,NZ7,94926,24,2
2168,PRELUDIUM,5,NZ9,150000,36,3
2169,PRELUDIUM,5,NZ9,149500,36,2
2170,PRELUDIUM,5,NZ9,149500,36,2
2171,PRELUDIUM,6,HS4,98520,27,2
2172,PRELUDIUM,5,ST1,38700,12,2
2173,PRELUDIUM,6,HS3,94294,24,2
2174,PRELUDIUM,5,ST1,83800,36,2
2175,PRELUDIUM,7,HS5,85593,21,3
2176,PRELUDIUM,5,ST1,89410,36,2
2177,PRELUDIUM,8,ST5,60600,15,2
2178,PRELUDIUM,5,ST1,69440,24,2
2179,PRELUDIUM,5,ST10,149955,36,2
2180,PRELUDIUM,7,HS5,38480,12,2
2181,PRELUDIUM,5,ST10,97862,24,3
2182,PRELUDIUM,8,NZ3,75000,18,2
2183,PRELUDIUM,5,ST10,148250,36,2
2184,PRELUDIUM,5,ST10,127742,36,3
2185,PRELUDIUM,5,ST10,146165,36,3
2186,PRELUDIUM,6,HS5,43625,18,2
2187,PRELUDIUM,5,ST10,100000,24,3
2188,PRELUDIUM,7,ST6,82550,20,3
2189,PRELUDIUM,5,ST10,149760,36,3
2190,PRELUDIUM,5,ST10,149600,36,2
2191,PRELUDIUM,5,ST10,149990,36,3
2192,PRELUDIUM,5,ST10,149782,36,2
2193,PRELUDIUM,5,ST10,150000,36,3
2194,PRELUDIUM,8,NZ3,75000,18,2
2195,PRELUDIUM,5,ST10,125000,30,3
2196,PRELUDIUM,7,NZ3,100000,24,2
2197,PRELUDIUM,7,ST5,99075,24,2
2198,PRELUDIUM,7,ST5,100000,24,2
2199,PRELUDIUM,5,ST2,89440,30,2
2200,PRELUDIUM,8,ST2,64800,18,2
2201,PRELUDIUM,6,ST5,99450,24,2
2202,PRELUDIUM,6,ST5,99840,24,2
2203,PRELUDIUM,5,ST2,78000,24,2
2204,PRELUDIUM,6,ST5,99350,24,2
2205,PRELUDIUM,5,ST3,99580,24,2
2206,PRELUDIUM,6,HS5,38496,24,2
2207,PRELUDIUM,5,ST3,98360,24,2
2208,PRELUDIUM,5,ST3,95700,36,2
2209,PRELUDIUM,6,ST10,79950,24,2
2210,PRELUDIUM,5,ST3,148200,36,2
2211,PRELUDIUM,5,ST5,140400,36,3
2212,PRELUDIUM,5,ST4,99950,24,2
2213,PRELUDIUM,5,ST4,147390,36,3
2214,PRELUDIUM,6,ST5,123630,30,3
2215,PRELUDIUM,7,HS6,99783,24,2
2216,PRELUDIUM,5,ST4,150000,36,2
2217,PRELUDIUM,5,ST4,149978,36,3
2218,PRELUDIUM,5,ST4,149500,36,2
2219,PRELUDIUM,5,ST4,137150,36,2
2220,PRELUDIUM,5,ST4,99996,24,2
2221,PRELUDIUM,7,NZ6,49400,12,3
2222,PRELUDIUM,5,ST5,150000,36,3
2223,PRELUDIUM,7,NZ5,100000,24,2
2224,PRELUDIUM,5,ST5,149994,36,2
2225,PRELUDIUM,5,ST5,149800,36,3
2226,PRELUDIUM,5,ST5,145477,36,3
2227,PRELUDIUM,6,NZ5,99580,24,2
2228,PRELUDIUM,5,ST5,149200,36,2
2229,PRELUDIUM,7,ST5,99770,24,2
2230,PRELUDIUM,6,NZ9,99902,24,3
2231,PRELUDIUM,7,HS3,97787,24,2
2232,PRELUDIUM,6,NZ7,99970,24,2
2233,PRELUDIUM,5,ST5,146560,36,3
2234,PRELUDIUM,5,ST5,148200,36,3
2235,PRELUDIUM,5,ST5,124450,30,2
2236,PRELUDIUM,9,ST5,49960,12,2
