Id,Descriptors
2016/21/N/ST5/03037,ST5_21
2016/21/N/ST5/03072,ST5_10
2016/21/N/ST5/03072,ST5_24
2016/21/N/ST5/03078,ST5_12
2016/21/N/ST5/03078,ST5_19
2016/21/N/ST5/03078,ST5_21
2016/21/N/ST5/03097,ST5_19
2016/21/N/ST5/03097,ST5_8
2016/21/N/ST6/00316,ST6_7
2016/21/N/ST6/00316,ST6_11
2016/21/N/ST6/00475,ST6_4
2016/21/N/ST6/00475,ST6_6
2016/21/N/ST6/00475,ST1_14
2016/21/N/ST6/01019,ST6_11
2016/21/N/ST6/01019,ST6_13
2016/21/N/ST6/01032,ST6_4
2016/21/N/ST6/01032,ST1_1
2016/21/N/ST6/01507,ST6_13
2016/21/N/ST6/01507,ST6_11
2016/21/N/ST6/01507,NZ2_10
2016/21/N/ST7/01614,ST7_9
2016/21/N/ST7/01614,ST7_10
2016/21/N/ST7/01614,ST7_1
2016/21/N/ST7/03035,ST7_11
2016/21/N/ST7/03035,ST5_10
2016/21/N/ST7/03035,ST3_15
2016/21/N/ST8/00091,ST8_8
2016/21/N/ST8/00091,ST8_3
2016/21/N/ST8/00091,ST5_3
2016/21/N/ST8/01953,ST8_8
2016/21/N/ST8/01953,ST5_11
2016/21/N/ST8/02368,ST8_4
2016/21/N/ST8/02368,ST8_3
2016/21/N/ST8/02368,ST8_8
2016/21/N/ST8/03600,ST8_8
2016/23/N/ST1/01178,ST1_10
2016/23/N/ST1/01178,ST1_18
2016/23/N/ST1/01178,ST1_17
2016/23/N/ST1/01355,ST1_13
2016/23/N/ST1/01355,ST6_11
2016/23/N/ST10/00067,ST10_15
2016/23/N/ST10/00067,ST10_4
2016/23/N/ST10/01292,ST10_10
2016/23/N/ST10/01292,ST10_16
2016/23/N/ST10/01292,ST5_13
2016/23/N/ST10/01358,ST10_11
2016/23/N/ST10/01358,ST10_4
2016/23/N/ST10/01358,ST10_10
2016/23/N/ST10/01382,ST10_15
2016/23/N/ST10/02179,ST10_8
2016/23/N/ST10/02179,ST10_15
2016/23/N/ST10/03044,ST10_15
2016/23/N/ST10/03044,ST10_7
2016/23/N/ST2/00729,ST2_18
2016/23/N/ST2/00729,ST3_18
2016/23/N/ST3/01878,ST3_15
2016/23/N/ST3/01878,ST5_10
2016/23/N/ST3/01878,ST8_8
2016/23/N/ST4/00369,ST4_5
2016/23/N/ST4/00369,ST4_8
2016/23/N/ST4/00369,ST4_6
2016/23/N/ST5/00070,ST3_5
2016/23/N/ST5/00070,ST4_3
2016/23/N/ST5/00070,ST5_8
2016/23/N/ST5/00685,ST5_1
2016/23/N/ST5/00685,ST5_18
2016/23/N/ST5/01284,ST5_11
2016/23/N/ST5/01284,ST5_23
2016/23/N/ST5/01284,ST5_21
2016/23/N/ST5/01588,NZ1_2
2016/23/N/ST5/01588,ST5_16
2016/23/N/ST5/01919,ST5_3
2016/23/N/ST5/01919,ST5_19
2016/23/N/ST5/02013,ST5_16
2016/23/N/ST5/02013,ST4_13
2016/23/N/ST5/02013,NZ1_3
2016/23/N/ST5/02081,ST5_14
2016/23/N/ST5/02081,ST5_18
2016/23/N/ST5/03024,ST5_16
2016/23/N/ST5/03024,ST5_23
2016/23/N/ST7/00131,ST7_7
2016/23/N/ST7/00131,ST1_9
2016/23/N/ST7/00131,ST1_16
2016/23/N/ST7/03798,ST7_4
2016/23/N/ST7/03798,ST7_7
2016/23/N/ST7/03798,ST7_3
2016/23/N/ST8/00211,ST8_1
2016/23/N/ST8/00211,ST8_8
2016/23/N/ST8/00211,ST8_13
2016/23/N/ST8/00357,ST8_8
2016/23/N/ST8/00357,ST3_4
2016/23/N/ST8/00357,ST5_8
2016/23/N/ST8/00994,ST8_8
2016/23/N/ST8/01522,ST8_1
2016/23/N/ST8/01522,ST8_3
2016/23/N/ST8/01522,ST4_14
2016/23/N/ST8/03692,ST8_8
2016/23/N/ST8/03710,ST8_8
2016/23/N/ST8/03766,ST8_1
2016/23/N/ST8/03766,ST8_8
2016/23/N/ST8/03766,ST4_9
2016/23/N/ST8/03806,ST8_1
2017/25/N/ST1/00368,ST1_13
2017/25/N/ST1/00368,ST1_12
2017/25/N/ST10/01243,ST10_14
2017/25/N/ST10/01243,ST3_11
2017/25/N/ST10/01716,ST10_7
2017/25/N/ST10/02212,ST10_2
2017/25/N/ST10/02212,ST10_16
2017/25/N/ST2/01163,ST2_8
2017/25/N/ST2/01163,ST2_7
2017/25/N/ST2/01312,ST2_2
2017/25/N/ST2/01312,ST2_1
2017/25/N/ST2/01312,ST9_13
2017/25/N/ST2/02575,ST2_3
2017/25/N/ST2/02575,ST6_12
2017/25/N/ST4/00594,ST2_7
2017/25/N/ST4/00594,ST4_15
2017/25/N/ST4/00594,ST4_3
2017/25/N/ST4/01738,ST4_5
2017/25/N/ST4/01738,ST4_4
2017/25/N/ST4/02390,ST4_3
2017/25/N/ST4/02390,ST4_6
2017/25/N/ST4/02390,ST4_8
2017/25/N/ST5/00193,ST5_18
2017/25/N/ST5/00942,ST5_22
2017/25/N/ST5/00942,ST5_23
2017/25/N/ST5/00942,ST5_12
2017/25/N/ST5/01687,ST5_10
2017/25/N/ST5/02319,ST5_3
2017/25/N/ST5/02319,ST5_19
2017/25/N/ST5/02319,ST5_8
2017/25/N/ST6/01849,ST6_8
2017/25/N/ST6/01849,ST6_6
2017/25/N/ST7/01366,ST7_5
2017/25/N/ST7/01366,ST7_11
2017/25/N/ST7/01366,ST7_7
2017/25/N/ST7/02780,ST7_5
2017/25/N/ST8/01533,ST8_8
2017/25/N/ST8/01533,ST3_15
2017/25/N/ST8/01533,ST3_1
2017/25/N/ST8/01593,ST8_8
2017/25/N/ST8/01593,ST5_11
2017/25/N/ST8/01593,ST5_8
2017/25/N/ST8/02601,ST8_8
2017/27/N/ST10/00342,ST10_14
2017/27/N/ST10/00342,ST10_7
2017/27/N/ST10/00342,ST10_4
2017/27/N/ST10/00984,ST10_4
2017/27/N/ST10/00984,ST10_8
2017/27/N/ST10/01579,ST10_5
2017/27/N/ST10/01579,ST10_4
2017/27/N/ST10/02230,ST10_11
2017/27/N/ST2/01009,ST2_2
2017/27/N/ST2/01880,ST2_2
2017/27/N/ST2/01973,ST2_2
2017/27/N/ST2/01973,ST2_3
2017/27/N/ST3/02294,ST3_5
2017/27/N/ST3/02294,ST3_11
2017/27/N/ST3/02294,ST3_10
2017/27/N/ST4/00338,ST4_2
2017/27/N/ST4/00338,ST4_6
2017/27/N/ST4/00338,ST4_3
2017/27/N/ST4/01712,ST5_10
2017/27/N/ST4/01712,ST4_9
2017/27/N/ST4/01712,ST4_14
2017/27/N/ST4/02353,ST4_6
2017/27/N/ST5/00693,ST5_12
2017/27/N/ST5/00693,ST5_17
2017/27/N/ST5/00693,ST3_18
2017/27/N/ST5/01943,ST5_2
2017/27/N/ST5/01943,ST5_8
2017/27/N/ST5/01943,ST3_18
2017/27/N/ST5/02775,ST5_10
2017/27/N/ST5/02775,ST5_9
2017/27/N/ST5/02775,ST2_8
2017/27/N/ST6/01334,ST6_6
2017/27/N/ST6/01334,ST6_4
2017/27/N/ST7/00201,ST7_11
2017/27/N/ST7/02484,ST7_2
2017/27/N/ST7/02484,ST7_5
2017/27/N/ST8/00307,ST8_8
2017/27/N/ST8/00307,ST5_3
2017/27/N/ST8/00741,ST8_8
2017/27/N/ST8/00913,ST5_6
2017/27/N/ST8/00913,ST5_11
2017/27/N/ST8/00913,ST8_8
2017/27/N/ST8/00946,ST8_8
2017/27/N/ST8/00946,ST5_8
2017/27/N/ST8/01246,ST8_8
2017/27/N/ST8/01556,ST8_8
2017/27/N/ST8/01556,ST5_11
2017/27/N/ST8/02916,ST8_1
2017/27/N/ST8/02916,ST8_8
2017/27/N/ST8/02916,ST4_9
2017/27/N/ST8/03054,ST8_8
2017/27/N/ST8/03054,ST8_1
2017/27/N/ST8/03103,ST8_1
2017/27/N/ST8/03103,ST8_4
2017/27/N/ST9/00992,ST9_12
2017/27/N/ST9/01798,ST9_1
2018/29/N/ST1/00449,ST1_6
2018/29/N/ST1/00449,ST1_10
2018/29/N/ST1/00449,ST6_12
2018/29/N/ST1/02817,ST1_4
2018/29/N/ST1/02817,ST1_8
2018/29/N/ST10/00259,ST10_5
2018/29/N/ST10/00259,ST10_4
2018/29/N/ST10/00259,ST10_6
2018/29/N/ST10/02028,ST10_15
2018/29/N/ST10/02028,ST10_6
2018/29/N/ST10/02028,ST10_4
2018/29/N/ST3/01711,ST3_16
2018/29/N/ST3/01711,ST8_4
2018/29/N/ST3/01711,ST2_16
2018/29/N/ST4/01180,ST4_8
2018/29/N/ST4/01180,ST4_6
2018/29/N/ST4/01547,ST4_3
2018/29/N/ST4/01547,ST4_6
2018/29/N/ST4/01547,ST4_8
2018/29/N/ST5/01388,ST5_23
2018/29/N/ST5/01543,ST5_10
2018/29/N/ST5/01543,ST5_19
2018/29/N/ST5/01543,ST8_8
2018/29/N/ST5/02322,ST5_24
2018/29/N/ST5/02322,ST5_8
2018/29/N/ST5/02322,ST5_4
2018/29/N/ST6/00676,ST6_6
2018/29/N/ST7/02460,ST7_5
2018/29/N/ST7/02770,ST7_5
2018/29/N/ST8/00799,ST8_5
2018/29/N/ST8/00846,ST8_4
2018/29/N/ST8/00846,ST8_3
2018/29/N/ST8/00846,ST6_12
2018/29/N/ST8/01026,ST8_8
2018/29/N/ST8/01672,ST8_3
2018/29/N/ST8/01672,ST8_4
2018/29/N/ST8/01925,ST8_8
2018/29/N/ST8/02306,ST8_8
2018/31/N/ST4/01259,ST4_13
2018/31/N/ST4/01259,NZ1_2
2018/31/N/ST4/01259,ST5_14
2018/31/N/ST4/01394,ST4_15
2018/31/N/ST4/01394,ST4_14
2018/31/N/ST4/01394,ST4_12
2018/31/N/ST5/03112,ST5_2
2018/31/N/ST5/03112,ST5_17
2018/31/N/ST5/03112,ST5_12
2018/31/N/ST5/03300,ST5_19
2018/31/N/ST5/03300,ST5_10
2018/31/N/ST5/03300,ST5_12
2018/31/N/ST5/03433,ST5_1
2018/31/N/ST5/03433,ST5_4
2018/31/N/ST6/02273,ST6_9
2018/31/N/ST6/02273,ST6_7
2018/31/N/ST6/02273,ST6_11
2018/31/N/ST7/03977,ST7_3
2018/31/N/ST7/03977,ST7_2
2018/31/N/ST8/00802,ST8_8
2018/31/N/ST8/00802,ST5_8
2018/31/N/ST8/00802,ST5_21
2011/01/N/ST5/02235,ST5_14
2011/01/N/ST5/02235,ST5_22
2011/01/N/ST5/02235,ST5_24
2011/01/N/ST5/02550,ST5_3
2011/01/N/ST5/02550,ST5_8
2011/01/N/ST5/02550,ST3_12
2011/01/N/ST5/05638,ST5_23
2011/01/N/ST5/05638,ST5_20
2011/01/N/ST5/05638,ST5_18
2011/01/N/ST1/01776,ST1_11
2011/01/N/ST3/00394,ST3_3
2011/01/N/ST3/00394,ST3_10
2011/01/N/ST3/00394,ST3_4
2011/01/N/ST10/06989,ST10_13
2011/01/N/ST10/06989,ST10_11
2011/01/N/ST2/05004,ST2_1
2011/01/N/ST2/05004,ST2_2
2011/01/N/ST6/01107,ST6_8
2011/01/N/ST6/01107,ST6_6
2011/01/N/ST4/01834,ST4_8
2011/01/N/ST4/01834,ST4_6
2011/01/N/ST4/01834,ST5_16
2011/01/N/ST1/02698,ST1_10
2011/01/N/ST1/02698,ST1_18
2011/01/N/ST10/04756,ST10_10
2011/01/N/ST10/04756,ST10_11
2011/01/N/ST5/02408,ST5_8
2011/01/N/ST5/02042,ST5_18
2011/01/N/ST5/02042,ST5_24
2011/01/N/ST5/03306,ST5_19
2011/01/N/ST5/03306,ST5_21
2011/01/N/ST5/03306,ST5_18
2011/01/N/ST10/04780,ST10_3
2011/01/N/ST6/01803,ST6_8
2011/01/N/ST1/02064,ST1_2
2011/01/N/ST5/05537,ST5_2
2011/01/N/ST5/05537,ST5_8
2011/01/N/ST5/05537,ST5_3
2011/01/N/ST5/02535,ST5_16
2011/01/N/ST10/07783,ST10_11
2011/01/N/ST4/01913,ST4_6
2011/01/N/ST4/01913,ST10_17
2011/01/N/ST4/01913,NZ7_2
2011/01/N/ST4/02330,ST4_15
2011/01/N/ST4/02330,ST4_12
2011/01/N/ST4/02330,ST4_14
2011/01/N/ST4/06626,ST4_13
2011/01/N/ST4/06626,ST4_14
2011/01/N/ST6/02032,ST6_7
2011/01/N/ST6/02032,ST6_8
2011/01/N/ST6/02032,ST6_5
2011/01/N/ST4/01941,ST4_6
2011/01/N/ST10/07275,ST10_5
2011/01/N/ST10/07275,ST10_7
2011/01/N/ST10/07275,ST10_10
2011/01/N/ST10/06885,ST10_8
2011/01/N/ST10/06885,ST10_17
2011/01/N/ST3/04488,ST3_1
2011/01/N/ST3/04488,ST3_11
2011/01/N/ST3/04488,ST3_20
2011/01/N/ST10/02012,ST10_17
2011/01/N/ST5/05549,ST5_6
2011/01/N/ST5/05549,ST4_5
2011/01/N/ST5/05549,ST4_6
2011/01/N/ST4/03491,ST5_10
2011/01/N/ST4/03491,ST5_22
2011/01/N/ST4/03491,NZ6_7
2011/01/N/ST3/04382,ST3_7
2011/01/N/ST6/06794,ST6_6
2011/01/N/ST6/06794,ST6_10
2011/01/N/ST6/06794,ST6_14
2011/01/N/ST2/05107,ST2_5
2011/01/N/ST2/05107,ST2_9
2011/01/N/ST2/05107,ST2_7
2011/01/N/ST4/05175,ST4_3
2011/01/N/ST4/05175,ST4_15
2014/13/N/ST4/04105,ST4_1
2014/13/N/ST4/04105,ST4_3
2014/13/N/ST4/04105,ST4_17
2015/17/N/ST2/04056,ST2_2
2015/19/N/ST5/01764,ST5_2
2015/19/N/ST5/01764,ST5_8
2015/19/N/ST5/01764,ST5_1
2016/21/N/ST3/00461,ST3_7
2016/21/N/ST3/00461,ST6_12
2016/21/N/ST3/00461,ST3_5
2016/21/N/ST7/02298,ST7_11
2016/21/N/ST7/02298,ST7_12
2016/21/N/ST9/02938,ST9_7
2011/01/N/ST10/01483,ST10_2
2011/01/N/ST10/01483,ST6_9
2011/01/N/ST10/01483,ST6_10
2011/01/N/ST2/00393,ST2_15
2011/01/N/ST2/00424,ST2_7
2011/01/N/ST2/00424,ST2_15
2011/01/N/ST2/00424,ST2_8
2011/01/N/ST2/03409,ST2_2
2011/01/N/ST5/02922,ST5_18
2011/01/N/ST5/03263,ST5_8
2011/01/N/ST5/03263,ST5_1
2011/01/N/ST5/03263,ST5_2
2011/01/N/ST5/03322,ST5_10
2011/01/N/ST5/03322,ST5_23
2011/01/N/ST5/03322,ST5_12
2011/01/N/ST5/05558,ST5_22
2011/01/N/ST5/05558,ST5_12
2011/01/N/ST5/05558,ST5_14
2011/01/N/ST5/05580,ST5_11
2011/01/N/ST5/05580,ST5_14
2011/01/N/ST5/05580,ST5_16
2011/01/N/ST5/05609,ST5_1
2011/01/N/ST5/05609,ST5_8
2011/01/N/ST5/05609,ST5_10
2011/01/N/ST6/07202,ST6_6
2011/01/N/ST7/02080,ST7_10
2011/01/N/ST7/02080,ST6_8
2011/01/N/ST7/02080,ST7_4
2011/01/N/ST7/05235,ST7_5
2011/01/N/ST7/05391,ST7_11
2011/01/N/ST7/05391,ST7_7
2011/01/N/ST7/06050,ST7_10
2011/01/N/ST7/06050,ST6_14
2011/01/N/ST7/06476,ST7_5
2011/01/N/ST7/06687,ST7_7
2011/01/N/ST7/06687,ST7_4
2011/01/N/ST7/06687,ST7_2
2011/01/N/ST8/03552,ST8_12
2011/01/N/ST8/03552,ST8_4
2011/01/N/ST8/03552,ST8_3
2011/01/N/ST8/03658,ST8_10
2011/01/N/ST8/03658,ST8_4
2011/01/N/ST8/03658,ST6_10
2011/01/N/ST8/04975,ST8_8
2011/01/N/ST8/05239,ST8_1
2011/01/N/ST8/05300,ST10_17
2011/01/N/ST8/05300,ST8_3
2011/01/N/ST8/06840,ST8_11
2011/01/N/ST8/07077,ST8_10
2011/01/N/ST8/07077,ST8_9
2011/01/N/ST8/07077,ST3_18
2011/01/N/ST8/07373,ST8_9
2011/01/N/ST8/07633,ST8_1
2011/01/N/ST8/07635,ST8_3
2011/01/N/ST8/07757,ST8_2
2011/01/N/ST8/07757,ST4_6
2011/01/N/ST8/07757,ST5_19
2011/01/N/ST9/00485,ST9_11
2011/01/N/ST9/00485,ST9_12
2011/03/N/ST10/04619,ST10_10
2011/03/N/ST10/04619,ST10_11
2011/03/N/ST10/05518,ST10_11
2011/03/N/ST10/05518,ST10_6
2011/03/N/ST10/05518,ST10_13
2011/03/N/ST10/05629,ST10_2
2011/03/N/ST10/05629,ST10_3
2011/03/N/ST10/05821,ST10_10
2011/03/N/ST10/05821,ST9_2
2011/03/N/ST2/01971,ST2_2
2011/03/N/ST2/02653,ST2_1
2011/03/N/ST2/02653,ST2_2
2011/03/N/ST2/02653,ST2_7
2011/03/N/ST2/03627,ST2_3
2011/03/N/ST2/03627,ST2_4
2011/03/N/ST2/03627,ST2_5
2011/03/N/ST2/03691,ST2_2
2011/03/N/ST2/03691,ST2_1
2011/03/N/ST3/02408,ST3_11
2011/03/N/ST3/02408,ST3_12
2011/03/N/ST3/02408,ST3_10
2011/03/N/ST3/02644,ST3_5
2011/03/N/ST4/00653,NZ5_5
2011/03/N/ST4/00653,ST5_12
2011/03/N/ST4/00653,ST4_13
2011/03/N/ST4/02467,ST4_6
2011/03/N/ST4/02943,ST4_4
2011/03/N/ST4/02943,ST4_15
2011/03/N/ST5/04389,ST5_10
2011/03/N/ST5/04444,ST5_3
2011/03/N/ST5/04444,ST5_6
2011/03/N/ST5/04444,ST5_10
2011/03/N/ST5/04522,ST5_14
2011/03/N/ST5/04522,ST5_18
2011/03/N/ST5/04522,ST4_15
2011/03/N/ST5/04701,ST5_23
2011/03/N/ST5/04701,ST5_16
2011/03/N/ST5/04705,ST3_14
2011/03/N/ST5/04705,ST5_4
2011/03/N/ST5/04705,ST8_8
2011/03/N/ST5/04781,ST5_7
2011/03/N/ST5/04781,ST3_18
2011/03/N/ST5/04781,ST4_1
2011/03/N/ST6/00415,ST6_7
2011/03/N/ST6/00415,ST1_1
2011/03/N/ST6/00886,ST6_3
2011/03/N/ST6/00886,ST6_8
2011/03/N/ST6/00886,ST6_10
2011/03/N/ST6/01397,ST6_9
2011/03/N/ST6/01397,ST6_12
2011/03/N/ST6/01397,ST6_8
2011/03/N/ST6/03016,ST6_5
2011/03/N/ST6/03016,ST6_6
2011/03/N/ST6/03016,ST6_10
2011/03/N/ST7/01823,ST7_5
2011/03/N/ST7/01823,ST7_7
2011/03/N/ST7/01823,ST7_2
2011/03/N/ST7/03343,ST7_5
2011/03/N/ST8/04006,ST8_1
2011/03/N/ST8/04006,ST8_8
2011/03/N/ST8/04006,ST8_11
2011/03/N/ST8/04079,ST3_16
2011/03/N/ST8/05129,ST8_1
2011/03/N/ST8/05129,ST8_11
2011/03/N/ST8/05367,ST8_4
2011/03/N/ST8/05680,ST8_8
2011/03/N/ST8/05680,ST8_1
2012/05/N/ST10/03648,ST10_8
2012/05/N/ST10/03648,ST4_1
2012/05/N/ST10/03648,ST10_18
2012/05/N/ST10/03696,ST10_6
2012/05/N/ST10/03696,ST10_13
2012/05/N/ST10/03963,ST6_14
2012/05/N/ST1/02773,ST1_14
2012/05/N/ST1/02871,ST1_3
2012/05/N/ST1/02871,ST1_2
2012/05/N/ST1/02871,ST1_4
2012/05/N/ST1/03067,ST1_8
2012/05/N/ST1/03136,ST1_13
2012/05/N/ST2/02664,ST2_2
2012/05/N/ST2/02697,ST2_2
2012/05/N/ST3/03163,ST3_5
2012/05/N/ST3/03163,ST3_12
2012/05/N/ST3/03163,ST5_10
2012/05/N/ST4/00167,ST4_5
2012/05/N/ST4/00167,ST4_6
2012/05/N/ST4/00167,ST4_18
2012/05/N/ST4/01122,ST4_13
2012/05/N/ST4/01122,ST4_14
2012/05/N/ST4/01991,ST4_6
2012/05/N/ST4/01995,ST4_6
2012/05/N/ST4/02001,ST4_6
2012/05/N/ST4/02001,ST4_11
2012/05/N/ST4/02001,ST4_8
2012/05/N/ST4/02079,ST4_15
2012/05/N/ST5/00169,ST5_1
2012/05/N/ST5/00169,ST5_4
2012/05/N/ST5/00169,ST5_23
2012/05/N/ST5/00246,ST5_3
2012/05/N/ST5/00246,ST5_6
2012/05/N/ST5/00246,ST5_10
2012/05/N/ST5/00601,ST5_10
2012/05/N/ST5/00601,ST5_15
2012/05/N/ST5/00601,ST5_19
2012/05/N/ST5/00697,ST5_14
2012/05/N/ST5/00697,ST5_23
2012/05/N/ST5/00697,ST5_18
2012/05/N/ST5/01125,ST5_16
2012/05/N/ST5/01125,ST5_14
2012/05/N/ST5/01125,ST5_24
2012/05/N/ST5/01145,ST5_16
2012/05/N/ST5/01145,ST5_23
2012/05/N/ST5/01476,ST8_4
2012/05/N/ST5/01476,ST3_2
2012/05/N/ST5/01476,ST8_3
2012/05/N/ST5/01490,ST5_6
2012/05/N/ST5/01490,ST5_11
2012/05/N/ST5/02312,ST5_18
2012/05/N/ST5/02312,ST5_20
2012/05/N/ST5/02312,ST5_23
2012/05/N/ST6/03063,ST1_14
2012/05/N/ST6/03063,ST6_4
2012/05/N/ST6/03063,ST6_6
2012/05/N/ST6/03158,ST6_13
2012/05/N/ST6/03158,ST6_6
2012/05/N/ST6/03184,ST6_7
2012/05/N/ST6/03184,ST6_10
2012/05/N/ST6/03184,ST6_12
2012/05/N/ST6/03433,ST6_7
2012/05/N/ST6/03433,ST6_12
2012/05/N/ST6/03587,ST6_9
2012/05/N/ST6/03587,ST6_11
2012/05/N/ST7/00173,ST7_5
2012/05/N/ST7/00173,ST7_2
2012/05/N/ST7/01105,ST7_1
2012/05/N/ST7/01105,ST7_3
2012/05/N/ST7/01105,ST7_12
2012/05/N/ST7/02006,ST7_11
2012/05/N/ST8/02951,ST4_9
2012/05/N/ST8/02951,ST8_1
2012/05/N/ST8/03321,ST8_8
2012/05/N/ST8/03321,ST8_11
2012/05/N/ST8/03334,ST8_8
2012/05/N/ST8/03334,ST2_16
2012/05/N/ST8/03727,ST8_8
2012/05/N/ST8/03745,ST8_8
2012/05/N/ST8/03745,ST5_11
2012/05/N/ST8/03745,ST5_3
2012/05/N/ST8/03771,ST8_1
2012/05/N/ST8/03771,ST8_3
2012/05/N/ST8/03771,ST8_11
2012/05/N/ST9/03846,ST9_7
2012/07/N/ST1/03185,ST1_12
2012/07/N/ST1/03185,ST1_9
2012/07/N/ST1/03185,ST2_17
2012/07/N/ST1/03285,ST1_13
2012/07/N/ST1/03285,ST1_9
2012/07/N/ST10/03784,ST10_14
2012/07/N/ST10/03784,ST10_3
2012/07/N/ST3/03144,ST3_5
2012/07/N/ST3/03144,ST3_7
2012/07/N/ST3/03144,ST3_12
2012/07/N/ST4/00312,ST4_3
2012/07/N/ST4/00312,ST4_7
2012/07/N/ST4/00312,ST4_13
2012/07/N/ST4/00356,ST4_9
2012/07/N/ST4/00356,ST7_7
2012/07/N/ST4/00356,ST7_2
2012/07/N/ST5/00162,ST5_23
2012/07/N/ST5/00173,ST5_4
2012/07/N/ST5/00173,ST5_10
2012/07/N/ST5/00173,ST5_15
2012/07/N/ST5/00178,ST5_16
2012/07/N/ST5/00178,NZ1_2
2012/07/N/ST5/00178,ST5_23
2012/07/N/ST5/00207,ST5_4
2012/07/N/ST5/00207,ST5_9
2012/07/N/ST5/00207,ST3_7
2012/07/N/ST5/00253,ST5_16
2012/07/N/ST5/00253,ST5_23
2012/07/N/ST7/03233,ST7_5
2012/07/N/ST8/03300,ST8_6
2012/07/N/ST8/03300,ST8_7
2012/07/N/ST8/03300,ST8_3
2012/07/N/ST8/03564,ST8_1
2012/07/N/ST8/03564,ST8_11
2012/07/N/ST8/03749,ST8_8
2012/07/N/ST8/03749,ST5_12
2012/07/N/ST8/03749,ST5_15
2012/07/N/ST8/03911,ST8_3
2012/07/N/ST8/03911,ST7_3
2012/07/N/ST9/04172,ST9_7
2013/09/N/ST5/02484,ST5_4
2013/09/N/ST8/00292,NZ1_3
2013/09/N/ST8/00292,ST8_8
2014/13/N/ST2/02548,ST2_3
2014/13/N/ST2/02548,ST2_2
2013/09/N/ST1/02772,ST1_12
2013/09/N/ST1/02772,ST1_7
2013/09/N/ST1/02772,ST1_13
2013/09/N/ST8/04336,ST8_1
2013/09/N/ST8/04343,ST8_3
2013/09/N/ST8/04163,ST8_1
2013/09/N/ST8/04332,ST8_3
2013/09/N/ST8/04332,ST8_7
2013/09/N/ST3/01935,ST3_5
2013/09/N/ST3/01935,ST3_4
2014/13/N/ST2/02555,ST2_2
2014/13/N/ST2/02555,ST9_13
2014/13/N/ST2/02555,ST9_15
2013/11/N/ST4/00984,ST4_15
2013/11/N/ST7/02714,ST7_5
2013/11/N/ST7/02714,ST7_2
2013/09/N/ST1/04262,ST1_17
2013/09/N/ST1/04262,ST1_13
2013/11/N/ST6/03051,ST6_8
2013/11/N/ST6/03051,ST9_18
2013/09/N/ST8/00296,ST8_3
2013/09/N/ST8/00296,ST8_7
2013/09/N/ST8/00296,ST8_11
2013/11/N/ST4/01835,ST4_6
2013/11/N/ST4/01835,ST4_8
2013/11/N/ST5/01995,ST5_16
2013/11/N/ST5/01995,ST5_23
2013/11/N/ST2/04152,ST2_3
2013/11/N/ST1/03199,ST1_14
2013/11/N/ST4/01838,ST4_8
2013/11/N/ST4/01838,ST4_6
2013/11/N/ST7/02630,ST7_11
2013/11/N/ST7/02630,ST7_3
2014/15/N/ST5/00694,ST5_18
2014/15/N/ST5/00694,ST5_19
2014/15/N/ST5/00694,ST4_17
2013/09/N/ST10/00677,ST10_4
2013/09/N/ST10/00677,ST10_5
2013/09/N/ST10/02537,ST10_12
2013/09/N/ST10/02537,ST1_18
2013/09/N/ST10/02537,ST1_17
2013/09/N/ST10/04105,ST10_10
2013/09/N/ST10/04105,ST10_2
2013/09/N/ST10/04177,NZ8_6
2013/09/N/ST10/04177,ST10_11
2013/09/N/ST2/02793,ST2_2
2013/09/N/ST2/02793,ST9_13
2013/09/N/ST2/02793,ST9_11
2013/09/N/ST3/02309,ST3_1
2013/09/N/ST3/02309,ST3_7
2013/11/N/ST10/01663,ST10_8
2013/09/N/ST4/00320,ST4_5
2013/09/N/ST4/00320,ST4_1
2013/09/N/ST4/00320,ST4_2
2013/11/N/ST5/01364,ST5_11
2013/11/N/ST5/01364,ST5_19
2013/11/N/ST5/01364,ST5_21
2013/09/N/ST4/00943,ST4_3
2013/09/N/ST4/00943,ST4_13
2013/09/N/ST4/02905,ST4_15
2013/09/N/ST4/02905,ST4_3
2013/09/N/ST5/00858,ST5_16
2013/09/N/ST5/00858,ST5_20
2013/09/N/ST5/00858,ST5_14
2013/09/N/ST5/00875,ST5_17
2013/09/N/ST5/00875,ST5_25
2013/09/N/ST6/01011,ST6_12
2013/09/N/ST6/01011,ST6_7
2013/09/N/ST6/01011,ST7_3
2013/09/N/ST7/01219,ST7_6
2015/17/N/ST2/04006,ST2_7
2015/17/N/ST2/04006,ST2_15
2013/09/N/ST7/04068,ST7_5
2013/09/N/ST7/04068,ST5_2
2013/09/N/ST7/04068,ST2_9
2013/09/N/ST8/00256,ST8_8
2013/09/N/ST8/00256,ST8_3
2013/11/N/ST5/01930,ST4_1
2013/11/N/ST5/01930,ST3_18
2013/11/N/ST5/01930,ST5_25
2013/09/N/ST8/02084,ST8_4
2013/09/N/ST8/02084,ST8_8
2013/09/N/ST8/04164,ST5_1
2013/09/N/ST8/04164,ST8_8
2013/09/N/ST8/04164,ST5_2
2015/17/N/ST7/03934,ST7_5
2015/17/N/ST7/03934,ST7_2
2013/09/N/ST8/04171,ST8_8
2013/09/N/ST8/04171,ST5_11
2014/13/N/ST6/03029,ST6_5
2014/13/N/ST6/03029,ST6_4
2014/13/N/ST6/03029,ST6_10
2013/11/N/ST5/01612,ST5_18
